date,time,open,high,low,close,volume
2021-04-20,03:30,1.39888,1.39899,1.39872,1.39879,594
2021-04-20,03:45,1.39880,1.39895,1.39840,1.39855,699
2021-04-20,04:00,1.39853,1.39863,1.39756,1.39756,859
2021-04-20,04:15,1.39757,1.39797,1.39757,1.39790,707
2021-04-20,04:30,1.39790,1.39884,1.39785,1.39866,1047
2021-04-20,04:45,1.39867,1.39940,1.39861,1.39933,1091
2021-04-20,05:00,1.39935,1.39936,1.39901,1.39927,728
2021-04-20,05:15,1.39927,1.39963,1.39922,1.39950,733
2021-04-20,05:30,1.39950,1.39952,1.39897,1.39951,763
2021-04-20,05:45,1.39950,1.39982,1.39942,1.39977,647
2021-04-20,06:00,1.39981,1.40078,1.39970,1.40047,945
2021-04-20,06:15,1.40042,1.40079,1.40036,1.40071,853
2021-04-20,06:30,1.40070,1.40072,1.39996,1.40001,1310
2021-04-20,06:45,1.40001,1.40055,1.39975,1.40010,622
2021-04-20,07:00,1.40014,1.40021,1.39885,1.39890,854
2021-04-20,07:15,1.39894,1.39988,1.39894,1.39982,732
2021-04-20,07:30,1.39982,1.40031,1.39967,1.39993,722
2021-04-20,07:45,1.39992,1.40037,1.39970,1.40029,508
2021-04-20,08:00,1.40029,1.40064,1.39941,1.39993,809
2021-04-20,08:15,1.39993,1.40000,1.39966,1.39978,312
2021-04-20,08:30,1.39977,1.39989,1.39928,1.39932,547
2021-04-20,08:45,1.39933,1.40081,1.39919,1.40023,803
2021-04-20,09:00,1.40023,1.40054,1.39960,1.39964,1131
2021-04-20,09:15,1.39964,1.39979,1.39874,1.39896,1041
2021-04-20,09:30,1.39892,1.39987,1.39860,1.39913,1249
2021-04-20,09:45,1.39915,1.40090,1.39904,1.40083,1362
2021-04-20,10:00,1.40078,1.40088,1.39989,1.40031,1552
2021-04-20,10:15,1.40033,1.40061,1.39927,1.39955,1026
2021-04-20,10:30,1.39952,1.40032,1.39927,1.40007,1094
2021-04-20,10:45,1.40005,1.40036,1.39868,1.39875,906
2021-04-20,11:00,1.39876,1.39903,1.39814,1.39822,1033
2021-04-20,11:15,1.39822,1.40006,1.39819,1.40001,906
2021-04-20,11:30,1.40002,1.40002,1.39869,1.39892,1073
2021-04-20,11:45,1.39893,1.39913,1.39813,1.39816,908
2021-04-20,12:00,1.39814,1.39903,1.39761,1.39850,756
2021-04-20,12:15,1.39852,1.39891,1.39824,1.39871,974
2021-04-20,12:30,1.39872,1.39886,1.39790,1.39792,1410
2021-04-20,12:45,1.39798,1.39854,1.39731,1.39845,1059
2021-04-20,13:00,1.39843,1.39860,1.39744,1.39760,851
2021-04-20,13:15,1.39762,1.39824,1.39700,1.39820,788
2021-04-20,13:30,1.39817,1.39828,1.39750,1.39773,1258
2021-04-20,13:45,1.39773,1.39787,1.39670,1.39719,1562
2021-04-20,14:00,1.39720,1.39792,1.39673,1.39792,1005
2021-04-20,14:15,1.39791,1.39867,1.39776,1.39819,998
2021-04-20,14:30,1.39820,1.39850,1.39801,1.39825,740
2021-04-20,14:45,1.39829,1.39843,1.39703,1.39710,727
2021-04-20,15:00,1.39709,1.39728,1.39618,1.39642,679
2021-04-20,15:15,1.39641,1.39661,1.39540,1.39578,850
2021-04-20,15:30,1.39579,1.39580,1.39495,1.39536,1223
2021-04-20,15:45,1.39539,1.39597,1.39530,1.39577,872
2021-04-20,16:00,1.39576,1.39617,1.39563,1.39604,1031
2021-04-20,16:15,1.39604,1.39609,1.39573,1.39575,783
2021-04-20,16:30,1.39578,1.39604,1.39541,1.39600,1338
2021-04-20,16:45,1.39600,1.39610,1.39562,1.39568,1113
2021-04-20,17:00,1.39567,1.39610,1.39498,1.39566,1361
2021-04-20,17:15,1.39568,1.39733,1.39558,1.39720,1239
2021-04-20,17:30,1.39719,1.39720,1.39629,1.39632,1430
2021-04-20,17:45,1.39632,1.39639,1.39450,1.39502,2008
2021-04-20,18:00,1.39500,1.39521,1.39402,1.39506,1107
2021-04-20,18:15,1.39506,1.39506,1.39333,1.39421,1270
2021-04-20,18:30,1.39419,1.39452,1.39380,1.39441,1392
2021-04-20,18:45,1.39441,1.39549,1.39441,1.39534,844
2021-04-20,19:00,1.39537,1.39546,1.39472,1.39535,885
2021-04-20,19:15,1.39536,1.39546,1.39484,1.39526,996
2021-04-20,19:30,1.39527,1.39527,1.39423,1.39423,1091
2021-04-20,19:45,1.39423,1.39434,1.39386,1.39395,939
2021-04-20,20:00,1.39395,1.39441,1.39380,1.39420,965
2021-04-20,20:15,1.39420,1.39425,1.39305,1.39312,816
2021-04-20,20:30,1.39318,1.39344,1.39298,1.39344,719
2021-04-20,20:45,1.39344,1.39366,1.39322,1.39362,443
2021-04-20,21:00,1.39364,1.39376,1.39348,1.39356,464
2021-04-20,21:15,1.39355,1.39363,1.39330,1.39351,664
2021-04-20,21:30,1.39351,1.39351,1.39260,1.39261,516
2021-04-20,21:45,1.39261,1.39335,1.39261,1.39282,617
2021-04-20,22:00,1.39281,1.39386,1.39272,1.39380,619
2021-04-20,22:15,1.39379,1.39384,1.39326,1.39358,891
2021-04-20,22:30,1.39359,1.39423,1.39349,1.39418,400
2021-04-20,22:45,1.39420,1.39426,1.39345,1.39352,596
2021-04-20,23:00,1.39354,1.39386,1.39317,1.39385,769
2021-04-20,23:15,1.39384,1.39405,1.39373,1.39403,410
2021-04-20,23:30,1.39405,1.39409,1.39352,1.39352,354
2021-04-20,23:45,1.39352,1.39399,1.39339,1.39366,594
2021-04-21,00:00,1.39371,1.39422,1.39316,1.39340,76
2021-04-21,00:15,1.39342,1.39363,1.39338,1.39338,50
2021-04-21,00:30,1.39338,1.39359,1.39298,1.39359,245
2021-04-21,00:45,1.39360,1.39383,1.39326,1.39349,334
2021-04-21,01:00,1.39350,1.39367,1.39332,1.39361,188
2021-04-21,01:15,1.39359,1.39377,1.39349,1.39376,102
2021-04-21,01:30,1.39376,1.39377,1.39359,1.39372,187
2021-04-21,01:45,1.39371,1.39390,1.39370,1.39381,98
2021-04-21,02:00,1.39382,1.39382,1.39332,1.39358,286
2021-04-21,02:15,1.39358,1.39358,1.39313,1.39354,284
2021-04-21,02:30,1.39352,1.39393,1.39332,1.39385,356
2021-04-21,02:45,1.39384,1.39409,1.39365,1.39375,490
2021-04-21,03:00,1.39378,1.39415,1.39351,1.39402,928
2021-04-21,03:15,1.39404,1.39471,1.39392,1.39408,719
2021-04-21,03:30,1.39406,1.39475,1.39402,1.39452,753
2021-04-21,03:45,1.39452,1.39457,1.39341,1.39359,972
2021-04-21,04:00,1.39360,1.39414,1.39354,1.39372,951
2021-04-21,04:15,1.39373,1.39388,1.39301,1.39363,901
2021-04-21,04:30,1.39362,1.39495,1.39343,1.39482,1226
2021-04-21,04:45,1.39480,1.39486,1.39387,1.39399,898
2021-04-21,05:00,1.39400,1.39405,1.39341,1.39398,1394
2021-04-21,05:15,1.39393,1.39396,1.39311,1.39320,723
2021-04-21,05:30,1.39321,1.39346,1.39259,1.39266,888
2021-04-21,05:45,1.39266,1.39308,1.39256,1.39286,718
2021-04-21,06:00,1.39285,1.39338,1.39269,1.39326,811
2021-04-21,06:15,1.39325,1.39334,1.39283,1.39289,658
2021-04-21,06:30,1.39288,1.39306,1.39273,1.39288,790
2021-04-21,06:45,1.39288,1.39295,1.39254,1.39287,793
2021-04-21,07:00,1.39287,1.39301,1.39254,1.39274,759
2021-04-21,07:15,1.39273,1.39277,1.39218,1.39223,667
2021-04-21,07:30,1.39223,1.39250,1.39167,1.39170,751
2021-04-21,07:45,1.39169,1.39228,1.39167,1.39204,445
2021-04-21,08:00,1.39207,1.39226,1.39158,1.39190,700
2021-04-21,08:15,1.39189,1.39288,1.39178,1.39287,453
2021-04-21,08:30,1.39285,1.39327,1.39279,1.39319,780
2021-04-21,08:45,1.39319,1.39377,1.39304,1.39318,720
2021-04-21,09:00,1.39314,1.39407,1.39261,1.39395,835
2021-04-21,09:15,1.39395,1.39423,1.39327,1.39372,842
2021-04-21,09:30,1.39374,1.39456,1.39367,1.39443,954
2021-04-21,09:45,1.39444,1.39461,1.39346,1.39373,804
2021-04-21,10:00,1.39372,1.39410,1.39226,1.39328,1361
2021-04-21,10:15,1.39327,1.39342,1.39182,1.39217,943
2021-04-21,10:30,1.39221,1.39263,1.39099,1.39195,1340
2021-04-21,10:45,1.39196,1.39357,1.39185,1.39351,1390
2021-04-21,11:00,1.39351,1.39422,1.39322,1.39416,1157
2021-04-21,11:15,1.39414,1.39473,1.39391,1.39401,1017
2021-04-21,11:30,1.39402,1.39456,1.39330,1.39339,769
2021-04-21,11:45,1.39343,1.39369,1.39267,1.39287,1204
2021-04-21,12:00,1.39287,1.39358,1.39284,1.39335,644
2021-04-21,12:15,1.39336,1.39396,1.39300,1.39325,575
2021-04-21,12:30,1.39326,1.39333,1.39186,1.39264,1114
2021-04-21,12:45,1.39261,1.39369,1.39249,1.39349,1123
2021-04-21,13:00,1.39348,1.39386,1.39286,1.39371,963
2021-04-21,13:15,1.39369,1.39408,1.39262,1.39277,1015
2021-04-21,13:30,1.39276,1.39353,1.39273,1.39296,705
2021-04-21,13:45,1.39297,1.39404,1.39268,1.39339,590
2021-04-21,14:00,1.39344,1.39354,1.39262,1.39262,657
2021-04-21,14:15,1.39264,1.39277,1.39219,1.39275,472
2021-04-21,14:30,1.39275,1.39286,1.39203,1.39222,448
2021-04-21,14:45,1.39217,1.39269,1.39200,1.39206,651
2021-04-21,15:00,1.39204,1.39246,1.39197,1.39214,654
2021-04-21,15:15,1.39214,1.39231,1.39199,1.39203,558
2021-04-21,15:30,1.39215,1.39223,1.39110,1.39150,837
2021-04-21,15:45,1.39149,1.39168,1.39045,1.39113,995
2021-04-21,16:00,1.39111,1.39111,1.38904,1.38915,894
2021-04-21,16:15,1.38917,1.39009,1.38855,1.38917,1242
2021-04-21,16:30,1.38919,1.38967,1.38885,1.38959,1506
2021-04-21,16:45,1.38956,1.39062,1.38915,1.39057,1497
2021-04-21,17:00,1.39056,1.39131,1.39022,1.39098,2055
2021-04-21,17:15,1.39105,1.39292,1.39061,1.39281,1592
2021-04-21,17:30,1.39278,1.39330,1.39208,1.39323,1233
2021-04-21,17:45,1.39333,1.39391,1.39278,1.39306,1693
2021-04-21,18:00,1.39305,1.39395,1.39259,1.39376,1511
2021-04-21,18:15,1.39375,1.39387,1.39334,1.39363,879
2021-04-21,18:30,1.39362,1.39428,1.39330,1.39342,1054
2021-04-21,18:45,1.39342,1.39387,1.39320,1.39348,698
2021-04-21,19:00,1.39348,1.39392,1.39338,1.39359,723
2021-04-21,19:15,1.39359,1.39359,1.39270,1.39270,603
2021-04-21,19:30,1.39270,1.39283,1.39251,1.39266,647
2021-04-21,19:45,1.39265,1.39294,1.39240,1.39292,729
2021-04-21,20:00,1.39296,1.39353,1.39284,1.39347,1061
2021-04-21,20:15,1.39344,1.39344,1.39289,1.39291,922
2021-04-21,20:30,1.39290,1.39359,1.39290,1.39351,590
2021-04-21,20:45,1.39345,1.39379,1.39329,1.39329,674
2021-04-21,21:00,1.39327,1.39346,1.39304,1.39321,555
2021-04-21,21:15,1.39319,1.39330,1.39262,1.39274,540
2021-04-21,21:30,1.39273,1.39305,1.39266,1.39291,540
2021-04-21,21:45,1.39290,1.39312,1.39255,1.39256,647
2021-04-21,22:00,1.39260,1.39291,1.39255,1.39283,568
2021-04-21,22:15,1.39283,1.39336,1.39272,1.39322,507
2021-04-21,22:30,1.39323,1.39347,1.39309,1.39342,468
2021-04-21,22:45,1.39340,1.39340,1.39273,1.39281,609
2021-04-21,23:00,1.39278,1.39287,1.39226,1.39266,377
2021-04-21,23:15,1.39265,1.39276,1.39242,1.39248,220
2021-04-21,23:30,1.39249,1.39283,1.39248,1.39276,249
2021-04-21,23:45,1.39272,1.39287,1.39249,1.39249,681
2021-04-22,00:00,1.39271,1.39284,1.39227,1.39232,70
2021-04-22,00:15,1.39232,1.39310,1.39232,1.39309,53
2021-04-22,00:30,1.39293,1.39328,1.39278,1.39296,191
2021-04-22,00:45,1.39281,1.39301,1.39272,1.39300,141
2021-04-22,01:00,1.39293,1.39323,1.39290,1.39315,164
2021-04-22,01:15,1.39310,1.39312,1.39285,1.39287,112
2021-04-22,01:30,1.39283,1.39305,1.39260,1.39270,149
2021-04-22,01:45,1.39269,1.39280,1.39261,1.39275,111
2021-04-22,02:00,1.39278,1.39305,1.39271,1.39297,154
2021-04-22,02:15,1.39299,1.39323,1.39294,1.39311,470
2021-04-22,02:30,1.39310,1.39316,1.39299,1.39311,288
2021-04-22,02:45,1.39312,1.39329,1.39289,1.39308,501
2021-04-22,03:00,1.39305,1.39349,1.39297,1.39308,735
2021-04-22,03:15,1.39311,1.39326,1.39252,1.39272,810
2021-04-22,03:30,1.39274,1.39326,1.39273,1.39317,566
2021-04-22,03:45,1.39317,1.39393,1.39309,1.39368,993
2021-04-22,04:00,1.39368,1.39404,1.39349,1.39351,1040
2021-04-22,04:15,1.39351,1.39385,1.39351,1.39384,893
2021-04-22,04:30,1.39384,1.39411,1.39377,1.39394,889
2021-04-22,04:45,1.39393,1.39423,1.39353,1.39373,929
2021-04-22,05:00,1.39373,1.39440,1.39368,1.39435,542
2021-04-22,05:15,1.39436,1.39441,1.39411,1.39436,683
2021-04-22,05:30,1.39436,1.39460,1.39407,1.39456,702
2021-04-22,05:45,1.39455,1.39461,1.39428,1.39447,777
2021-04-22,06:00,1.39448,1.39494,1.39432,1.39454,857
2021-04-22,06:15,1.39454,1.39474,1.39429,1.39433,767
2021-04-22,06:30,1.39430,1.39434,1.39383,1.39385,787
2021-04-22,06:45,1.39383,1.39407,1.39362,1.39371,660
2021-04-22,07:00,1.39372,1.39383,1.39335,1.39344,641
2021-04-22,07:15,1.39340,1.39367,1.39302,1.39328,1143
2021-04-22,07:30,1.39328,1.39344,1.39284,1.39294,713
2021-04-22,07:45,1.39294,1.39323,1.39269,1.39280,586
2021-04-22,08:00,1.39280,1.39293,1.39257,1.39267,701
2021-04-22,08:15,1.39266,1.39315,1.39264,1.39314,672
2021-04-22,08:30,1.39314,1.39331,1.39261,1.39318,552
2021-04-22,08:45,1.39315,1.39388,1.39295,1.39341,873
2021-04-22,09:00,1.39341,1.39374,1.39295,1.39300,1126
2021-04-22,09:15,1.39297,1.39359,1.39252,1.39345,680
2021-04-22,09:30,1.39338,1.39429,1.39324,1.39376,992
2021-04-22,09:45,1.39375,1.39459,1.39346,1.39395,977
2021-04-22,10:00,1.39396,1.39458,1.39390,1.39428,1276
2021-04-22,10:15,1.39424,1.39440,1.39348,1.39398,569
2021-04-22,10:30,1.39397,1.39408,1.39357,1.39392,924
2021-04-22,10:45,1.39392,1.39443,1.39239,1.39260,1143
2021-04-22,11:00,1.39259,1.39262,1.39121,1.39144,893
2021-04-22,11:15,1.39137,1.39148,1.39104,1.39136,897
2021-04-22,11:30,1.39137,1.39146,1.39005,1.39014,992
2021-04-22,11:45,1.39015,1.39085,1.38968,1.38990,1513
2021-04-22,12:00,1.38990,1.39046,1.38906,1.38912,1461
2021-04-22,12:15,1.38911,1.38999,1.38906,1.38937,1045
2021-04-22,12:30,1.38942,1.39029,1.38875,1.38974,1020
2021-04-22,12:45,1.38974,1.39079,1.38948,1.39037,714
2021-04-22,13:00,1.39036,1.39158,1.39002,1.39143,726
2021-04-22,13:15,1.39142,1.39186,1.39103,1.39144,630
2021-04-22,13:30,1.39140,1.39187,1.39114,1.39182,518
2021-04-22,13:45,1.39177,1.39187,1.38992,1.39026,630
2021-04-22,14:00,1.39032,1.39115,1.38947,1.39108,791
2021-04-22,14:15,1.39114,1.39134,1.39077,1.39118,683
2021-04-22,14:30,1.39114,1.39145,1.38988,1.39009,862
2021-04-22,14:45,1.39006,1.39078,1.38916,1.38945,1107
2021-04-22,15:00,1.38945,1.38945,1.38683,1.38690,1423
2021-04-22,15:15,1.38689,1.38740,1.38646,1.38698,873
2021-04-22,15:30,1.38699,1.38724,1.38626,1.38668,1581
2021-04-22,15:45,1.38669,1.38717,1.38588,1.38688,1642
2021-04-22,16:00,1.38693,1.38755,1.38621,1.38667,1715
2021-04-22,16:15,1.38667,1.38739,1.38537,1.38542,1893
2021-04-22,16:30,1.38544,1.38603,1.38482,1.38541,2233
2021-04-22,16:45,1.38543,1.38577,1.38421,1.38477,1491
2021-04-22,17:00,1.38477,1.38513,1.38416,1.38435,1594
2021-04-22,17:15,1.38437,1.38440,1.38267,1.38310,2188
2021-04-22,17:30,1.38310,1.38450,1.38310,1.38418,1318
2021-04-22,17:45,1.38418,1.38479,1.38323,1.38444,1406
2021-04-22,18:00,1.38444,1.38471,1.38368,1.38392,1146
2021-04-22,18:15,1.38396,1.38466,1.38372,1.38374,1062
2021-04-22,18:30,1.38375,1.38525,1.38367,1.38517,1252
2021-04-22,18:45,1.38517,1.38551,1.38482,1.38486,757
2021-04-22,19:00,1.38486,1.38508,1.38457,1.38486,733
2021-04-22,19:15,1.38492,1.38576,1.38487,1.38547,678
2021-04-22,19:30,1.38546,1.38579,1.38524,1.38544,821
2021-04-22,19:45,1.38544,1.38548,1.38425,1.38429,720
2021-04-22,20:00,1.38430,1.38460,1.38306,1.38355,1793
2021-04-22,20:15,1.38355,1.38407,1.38290,1.38376,1558
2021-04-22,20:30,1.38375,1.38378,1.38286,1.38322,1549
2021-04-22,20:45,1.38320,1.38366,1.38302,1.38354,1545
2021-04-22,21:00,1.38350,1.38350,1.38235,1.38306,1824
2021-04-22,21:15,1.38306,1.38306,1.38253,1.38288,1119
2021-04-22,21:30,1.38294,1.38337,1.38266,1.38336,1136
2021-04-22,21:45,1.38335,1.38389,1.38304,1.38379,1063
2021-04-22,22:00,1.38379,1.38403,1.38347,1.38378,1044
2021-04-22,22:15,1.38377,1.38384,1.38332,1.38383,1013
2021-04-22,22:30,1.38383,1.38414,1.38378,1.38397,703
2021-04-22,22:45,1.38397,1.38446,1.38361,1.38367,1042
2021-04-22,23:00,1.38368,1.38416,1.38363,1.38415,426
2021-04-22,23:15,1.38416,1.38423,1.38383,1.38385,200
2021-04-22,23:30,1.38385,1.38401,1.38381,1.38395,415
2021-04-22,23:45,1.38392,1.38424,1.38361,1.38371,493
2021-04-23,00:00,1.38383,1.38383,1.38335,1.38362,77
2021-04-23,00:15,1.38352,1.38427,1.38323,1.38406,129
2021-04-23,00:30,1.38407,1.38414,1.38358,1.38376,230
2021-04-23,00:45,1.38375,1.38401,1.38369,1.38375,127
2021-04-23,01:00,1.38370,1.38397,1.38370,1.38391,309
2021-04-23,01:15,1.38393,1.38403,1.38352,1.38377,184
2021-04-23,01:30,1.38377,1.38384,1.38345,1.38367,167
2021-04-23,01:45,1.38369,1.38415,1.38363,1.38415,161
2021-04-23,02:00,1.38415,1.38435,1.38403,1.38434,130
2021-04-23,02:15,1.38434,1.38444,1.38404,1.38405,279
2021-04-23,02:30,1.38406,1.38414,1.38368,1.38374,355
2021-04-23,02:45,1.38374,1.38388,1.38349,1.38385,304
2021-04-23,03:00,1.38386,1.38429,1.38362,1.38429,955
2021-04-23,03:15,1.38433,1.38443,1.38419,1.38439,676
2021-04-23,03:30,1.38440,1.38445,1.38374,1.38382,712
2021-04-23,03:45,1.38382,1.38462,1.38365,1.38458,820
2021-04-23,04:00,1.38457,1.38492,1.38425,1.38484,663
2021-04-23,04:15,1.38490,1.38522,1.38473,1.38505,620
2021-04-23,04:30,1.38505,1.38577,1.38469,1.38572,969
2021-04-23,04:45,1.38572,1.38626,1.38543,1.38619,687
2021-04-23,05:00,1.38617,1.38624,1.38519,1.38534,755
2021-04-23,05:15,1.38534,1.38539,1.38492,1.38510,609
2021-04-23,05:30,1.38508,1.38572,1.38508,1.38571,908
2021-04-23,05:45,1.38569,1.38615,1.38531,1.38610,865
2021-04-23,06:00,1.38607,1.38623,1.38569,1.38614,677
2021-04-23,06:15,1.38615,1.38635,1.38585,1.38616,920
2021-04-23,06:30,1.38616,1.38616,1.38565,1.38565,640
2021-04-23,06:45,1.38564,1.38585,1.38543,1.38583,552
2021-04-23,07:00,1.38581,1.38630,1.38576,1.38614,618
2021-04-23,07:15,1.38612,1.38659,1.38589,1.38616,655
2021-04-23,07:30,1.38615,1.38628,1.38592,1.38621,508
2021-04-23,07:45,1.38621,1.38650,1.38613,1.38635,502
2021-04-23,08:00,1.38635,1.38647,1.38616,1.38626,446
2021-04-23,08:15,1.38626,1.38638,1.38559,1.38560,811
2021-04-23,08:30,1.38560,1.38625,1.38543,1.38573,1101
2021-04-23,08:45,1.38573,1.38658,1.38573,1.38635,677
2021-04-23,09:00,1.38632,1.38656,1.38566,1.38598,910
2021-04-23,09:15,1.38597,1.38618,1.38547,1.38554,758
2021-04-23,09:30,1.38549,1.38599,1.38526,1.38559,567
2021-04-23,09:45,1.38560,1.38635,1.38543,1.38614,717
2021-04-23,10:00,1.38616,1.38815,1.38552,1.38811,1159
2021-04-23,10:15,1.38811,1.38904,1.38793,1.38830,1338
2021-04-23,10:30,1.38832,1.38906,1.38765,1.38884,1078
2021-04-23,10:45,1.38882,1.38891,1.38820,1.38882,864
2021-04-23,11:00,1.38882,1.38896,1.38809,1.38824,891
2021-04-23,11:15,1.38823,1.38838,1.38732,1.38747,1003
2021-04-23,11:30,1.38747,1.38827,1.38627,1.38674,1074
2021-04-23,11:45,1.38674,1.38776,1.38655,1.38749,703
2021-04-23,12:00,1.38750,1.38792,1.38642,1.38670,610
2021-04-23,12:15,1.38671,1.38730,1.38666,1.38709,885
2021-04-23,12:30,1.38711,1.38795,1.38711,1.38748,447
2021-04-23,12:45,1.38747,1.38841,1.38746,1.38790,549
2021-04-23,13:00,1.38790,1.38870,1.38780,1.38840,537
2021-04-23,13:15,1.38840,1.38841,1.38732,1.38789,532
2021-04-23,13:30,1.38785,1.38789,1.38692,1.38714,454
2021-04-23,13:45,1.38713,1.38900,1.38707,1.38897,934
2021-04-23,14:00,1.38898,1.38898,1.38783,1.38854,770
2021-04-23,14:15,1.38860,1.38874,1.38793,1.38874,595
2021-04-23,14:30,1.38876,1.38899,1.38846,1.38871,770
2021-04-23,14:45,1.38869,1.38953,1.38845,1.38862,764
2021-04-23,15:00,1.38861,1.38922,1.38835,1.38842,983
2021-04-23,15:15,1.38842,1.38899,1.38771,1.38805,1194
2021-04-23,15:30,1.38806,1.38839,1.38732,1.38807,972
2021-04-23,15:45,1.38807,1.38871,1.38783,1.38842,956
2021-04-23,16:00,1.38844,1.38888,1.38704,1.38720,963
2021-04-23,16:15,1.38722,1.38742,1.38505,1.38509,1216
2021-04-23,16:30,1.38507,1.38633,1.38504,1.38613,1726
2021-04-23,16:45,1.38611,1.38659,1.38564,1.38601,1488
2021-04-23,17:00,1.38602,1.38643,1.38494,1.38514,1342
2021-04-23,17:15,1.38518,1.38566,1.38460,1.38553,1356
2021-04-23,17:30,1.38555,1.38674,1.38516,1.38517,1723
2021-04-23,17:45,1.38516,1.38577,1.38370,1.38406,1462
2021-04-23,18:00,1.38402,1.38487,1.38356,1.38450,1222
2021-04-23,18:15,1.38451,1.38493,1.38428,1.38463,859
2021-04-23,18:30,1.38464,1.38470,1.38387,1.38427,799
2021-04-23,18:45,1.38428,1.38488,1.38426,1.38433,970
2021-04-23,19:00,1.38433,1.38506,1.38433,1.38490,1046
2021-04-23,19:15,1.38489,1.38515,1.38484,1.38493,836
2021-04-23,19:30,1.38492,1.38509,1.38476,1.38504,457
2021-04-23,19:45,1.38504,1.38574,1.38498,1.38561,613
2021-04-23,20:00,1.38562,1.38596,1.38540,1.38572,866
2021-04-23,20:15,1.38572,1.38608,1.38551,1.38603,670
2021-04-23,20:30,1.38604,1.38703,1.38602,1.38681,638
2021-04-23,20:45,1.38682,1.38685,1.38627,1.38661,595
2021-04-23,21:00,1.38663,1.38686,1.38657,1.38673,466
2021-04-23,21:15,1.38678,1.38693,1.38663,1.38691,278
2021-04-23,21:30,1.38690,1.38743,1.38690,1.38728,396
2021-04-23,21:45,1.38730,1.38770,1.38721,1.38761,520
2021-04-23,22:00,1.38757,1.38798,1.38730,1.38789,462
2021-04-23,22:15,1.38788,1.38884,1.38788,1.38880,424
2021-04-23,22:30,1.38880,1.38900,1.38857,1.38878,446
2021-04-23,22:45,1.38878,1.38892,1.38839,1.38850,602
2021-04-23,23:00,1.38849,1.38872,1.38768,1.38797,304
2021-04-23,23:15,1.38795,1.38834,1.38782,1.38824,222
2021-04-23,23:30,1.38825,1.38835,1.38749,1.38819,280
2021-04-23,23:45,1.38821,1.38854,1.38810,1.38844,465
2021-04-26,00:00,1.38744,1.38747,1.38708,1.38724,51
2021-04-26,00:15,1.38721,1.38782,1.38697,1.38761,69
2021-04-26,00:30,1.38744,1.38779,1.38712,1.38728,64
2021-04-26,00:45,1.38767,1.38770,1.38717,1.38736,62
2021-04-26,01:00,1.38744,1.38801,1.38728,1.38760,295
2021-04-26,01:15,1.38761,1.38786,1.38761,1.38771,77
2021-04-26,01:30,1.38771,1.38809,1.38732,1.38740,201
2021-04-26,01:45,1.38741,1.38761,1.38730,1.38730,197
2021-04-26,02:00,1.38731,1.38764,1.38702,1.38733,274
2021-04-26,02:15,1.38732,1.38732,1.38679,1.38689,364
2021-04-26,02:30,1.38688,1.38762,1.38681,1.38761,308
2021-04-26,02:45,1.38756,1.38756,1.38639,1.38646,318
2021-04-26,03:00,1.38642,1.38793,1.38642,1.38740,568
2021-04-26,03:15,1.38741,1.38782,1.38722,1.38773,434
2021-04-26,03:30,1.38776,1.38926,1.38770,1.38912,585
2021-04-26,03:45,1.38912,1.38917,1.38836,1.38876,388
2021-04-26,04:00,1.38870,1.38965,1.38868,1.38912,478
2021-04-26,04:15,1.38913,1.38957,1.38889,1.38954,579
2021-04-26,04:30,1.38951,1.38952,1.38888,1.38916,728
2021-04-26,04:45,1.38916,1.38999,1.38912,1.38984,891
2021-04-26,05:00,1.38989,1.39001,1.38943,1.38996,591
2021-04-26,05:15,1.38997,1.39029,1.38951,1.39021,438
2021-04-26,05:30,1.39021,1.39030,1.38998,1.39021,440
2021-04-26,05:45,1.39019,1.39047,1.39012,1.39030,404
2021-04-26,06:00,1.39030,1.39073,1.39020,1.39039,581
2021-04-26,06:15,1.39039,1.39069,1.39012,1.39027,577
2021-04-26,06:30,1.39025,1.39034,1.38998,1.39022,580
2021-04-26,06:45,1.39028,1.39031,1.38993,1.39002,535
2021-04-26,07:00,1.39001,1.39053,1.38997,1.39038,621
2021-04-26,07:15,1.39039,1.39074,1.39033,1.39049,516
2021-04-26,07:30,1.39047,1.39061,1.39039,1.39050,362
2021-04-26,07:45,1.39051,1.39063,1.39009,1.39020,341
2021-04-26,08:00,1.39022,1.39035,1.38990,1.39000,360
2021-04-26,08:15,1.39001,1.39035,1.39000,1.39022,297
2021-04-26,08:30,1.39022,1.39068,1.39008,1.39030,478
2021-04-26,08:45,1.39026,1.39044,1.38964,1.38964,391
2021-04-26,09:00,1.38966,1.39007,1.38903,1.39007,880
2021-04-26,09:15,1.39006,1.39044,1.38938,1.39043,918
2021-04-26,09:30,1.39045,1.39134,1.38991,1.39110,905
2021-04-26,09:45,1.39106,1.39106,1.39028,1.39054,1053
2021-04-26,10:00,1.39050,1.39287,1.39023,1.39245,1656
2021-04-26,10:15,1.39246,1.39288,1.39187,1.39238,843
2021-04-26,10:30,1.39238,1.39245,1.39156,1.39187,804
2021-04-26,10:45,1.39188,1.39256,1.39170,1.39246,757
2021-04-26,11:00,1.39248,1.39290,1.39211,1.39281,842
2021-04-26,11:15,1.39285,1.39288,1.39210,1.39258,837
2021-04-26,11:30,1.39259,1.39267,1.39046,1.39055,880
2021-04-26,11:45,1.39054,1.39065,1.38931,1.39043,888
2021-04-26,12:00,1.39045,1.39144,1.39002,1.39141,853
2021-04-26,12:15,1.39143,1.39265,1.39143,1.39197,931
